time,flexion_tronco,flexion_brazo,flexion_muneca,Puntos_Brazo,Puntos_Muneca,Puntos_Tronco,RULA_Final
35.95,-4.931457024174335,-22.04411483998703,56.10532149149333,2,2,1,5
35.9667,-4.865262929323109,-22.423417353179616,56.15462953942995,2,2,1,5
35.9833,-4.804620613682715,-22.710556374754077,56.24696218836368,2,2,1,5
36.0,-4.77016350218301,-23.08352229647778,56.29763890675423,2,2,1,5
36.0167,-4.768593298598461,-23.452748120807485,56.259377111827774,2,2,1,5
36.0333,-4.775274558492242,-23.958297031932346,56.14949945779193,2,2,1,5
36.05,-4.825123194747363,-24.459984061451706,56.0822487433866,2,2,1,5
36.0667,-4.87346571810707,-24.977746461306623,56.1004821580529,2,2,1,5
36.0833,-4.845556947683633,-25.632433880586944,56.13386057156325,2,2,1,5
36.1,-4.738698394217522,-26.11944648461241,56.18915299380379,2,2,1,5
36.1167,-4.631827567162759,-26.52178811671982,56.244358025531966,2,2,1,5
36.1333,-4.581779837546492,-26.875004760529322,56.2428733563483,2,2,1,5
36.15,-4.538512683258801,-27.2896010520046,56.14941771565631,2,2,1,5
36.1667,-4.510723230269349,-27.77861079786794,56.0834819228657,2,2,1,5
36.1833,-4.4407191399723445,-28.51664300443059,56.07194853280396,2,2,1,5
36.2,-4.286255991564644,-29.428055755810362,56.03725934332411,2,2,1,5
36.2167,-4.111642173499973,-30.247784055834444,56.050496175938406,2,2,1,5
36.2333,-3.962499352775012,-30.900181869708092,56.1008472395055,2,2,1,5
36.25,-3.835660499518923,-31.415754689689493,56.107192990440836,2,2,1,5
36.2667,-3.732018921492198,-31.870290169543267,56.049577322746984,2,2,1,5
36.2833,-3.6796602411386345,-32.29020224462687,55.9628623840041,2,2,1,5
36.3,-3.649012900798027,-32.687962527307945,55.95192901032743,2,2,1,5
36.3167,-3.6089233071362514,-33.26472764611455,55.98469034029648,2,2,1,5
36.3333,-3.5189879036219622,-33.94184094867887,55.98698233610867,2,2,1,5
36.35,-3.390312303030811,-34.57988326261517,55.99679700526721,2,2,1,5
36.3667,-3.280870891898246,-35.07291216479916,55.98333165562519,2,2,1,5
36.3833,-3.211027390189173,-35.31378139883449,55.91782487847024,2,2,1,5
36.4,-3.223640080185106,-35.382320560168296,55.75916342211835,2,2,1,5
36.4167,-3.299141739568796,-35.51466220817275,55.53411674687038,2,2,1,5
36.4333,-3.3935615185424695,-35.46688918806993,55.505600326776914,2,2,1,5
36.45,-3.442143760163219,-35.663120115025606,55.56024318473962,2,2,1,5
36.4667,-3.306765679817943,-36.04611208685216,55.66175035748043,2,2,1,5
36.4833,-3.061427056251631,-35.765229857840836,55.87887293888775,2,2,1,5
36.5,-2.862238676193499,-35.00117826678337,55.983134682995484,2,2,1,5
36.5167,-2.7782385168547705,-34.07798005674351,55.93092854002498,2,2,1,5
36.5333,-2.7766104414212123,-33.168135047544496,55.525913961672956,2,2,1,5
36.55,-2.8289388961542272,-32.43289675234297,55.11692472633098,2,2,1,5
36.5667,-2.905015501858202,-32.033551600429234,54.92686843445571,2,2,1,5
36.5833,-2.9697880030838064,-32.03721708709767,54.823485567989934,2,2,1,5
36.6,-2.856284337902821,-32.609375012446776,54.74175310439438,2,2,1,5
36.6167,-2.6162009107876827,-33.1319206716079,54.77708668902048,2,2,1,5
36.6333,-2.3845664177155186,-33.03485187964594,54.69865656017481,2,2,1,5
36.65,-2.2534097515626,-32.63654447536993,54.612029065206116,2,2,1,5
36.6667,-2.241417603913618,-31.96127704531571,54.444715673514196,2,2,1,5
36.6833,-2.3690272044023857,-30.93985225498224,54.24564574389166,2,2,1,5
36.7,-2.630336997272252,-29.88609110669168,53.99831778243026,2,2,1,5
36.7167,-2.9615223796862438,-28.984042631420465,53.81900836937311,2,2,1,5
36.7333,-3.242697403453434,-28.396520071051185,53.6987080786198,2,2,1,5
36.75,-3.433091698191447,-27.957843480045057,53.53248692023385,2,2,1,5
36.7667,-3.568590423590649,-27.43394980872756,53.356113623478706,2,2,1,5
36.7833,-3.6579281679310895,-26.890911817111316,53.19920711602617,2,2,1,5
36.8,-3.7031565751791504,-26.36927593043106,52.96857818215011,2,2,1,5
36.8167,-3.7557125825676394,-25.733954333177593,52.62035362223165,2,2,1,5
36.8333,-3.8558027699629633,-24.960671487188534,52.238133901994985,2,2,1,5
36.85,-4.027895068013123,-24.055785834719302,51.79380977647776,2,2,1,5
36.8667,-4.243468052445053,-23.03297812346716,51.26287256244504,2,2,1,5
36.8833,-4.460774813485216,-21.935569162669083,50.618052416445124,2,2,1,5
36.9,-4.650838857827267,-20.803126186805912,49.88955455834915,2,2,1,5
36.9167,-4.778941074417105,-19.703876836441623,49.0259638861225,1,2,1,4
36.9333,-4.862464507886898,-18.73494831389678,48.01100816940016,1,2,1,4
36.95,-4.919342981957044,-17.955523057866458,46.899122432203114,1,2,1,4
36.9667,-4.981583087857473,-17.274134963188146,45.69292713342122,1,2,1,4
36.9833,-5.072527794210032,-16.519257284026082,44.472529263807445,1,2,1,4
37.0,-5.165607713864063,-15.775114116333668,43.28716431736723,1,2,1,4
37.0167,-5.282554797294921,-15.062769507716013,42.12786090820066,1,2,1,4
37.0333,-5.407228855919442,-14.429334560217114,41.019121136916,1,2,1,4
37.05,-5.542636777675511,-13.820227357070507,39.87260827150399,1,2,1,4
37.0667,-5.685721922471572,-13.171906420897244,38.66968082098475,1,2,1,4
37.0833,-5.830593918724247,-12.5149532986498,37.4657859679877,1,2,1,4
37.1,-5.97844791391347,-11.936146890603368,36.28409272137199,1,2,1,4
37.1167,-6.103534196462704,-11.59935925551116,35.18665815587099,1,2,1,4
37.1333,-6.211666312433181,-11.568821334294483,34.27842168263294,1,2,1,4
37.15,-6.313859846317598,-11.748623241865687,33.43552786539257,1,2,1,4
37.1667,-6.411091376910747,-12.04054966761936,32.69968814151832,1,2,1,4
37.1833,-6.496118086849265,-12.40261092394698,32.06330850318881,1,2,1,4
37.2,-6.577913439613354,-12.792756805355111,31.460969938574095,1,2,1,4
37.2167,-6.66207768917522,-13.217660768361469,30.89537088572854,1,2,1,4
37.2333,-6.739292615516035,-13.694096900471948,30.43003489432681,1,2,1,4
37.25,-6.827024412637087,-14.155233810190623,30.07748525489211,1,2,1,4
37.2667,-6.913777043554177,-14.515940092583918,29.846217463848944,1,2,1,4
37.2833,-6.995356255901072,-14.741748170315532,29.738293070685415,1,2,1,4
37.3,-7.073854314886717,-14.806106279992719,29.707287778989752,1,2,1,4
37.3167,-7.1515425745740515,-14.621501438970228,29.61258874254176,1,2,1,4
37.3333,-7.233262596137337,-14.190121207487238,29.365625855447803,1,2,1,4
37.35,-7.325955515332197,-13.519973236274552,28.951994638043317,1,2,1,4
37.3667,-7.427607813996531,-12.765074365983025,28.41432987876763,1,2,1,4
37.3833,-7.525407780672538,-11.84612824939768,27.738335396716167,1,2,1,4
37.4,-7.608097293629129,-10.696919616754315,26.900702352052036,1,2,1,4
37.4167,-7.6890250201321635,-9.365589229376724,25.968272098949512,1,2,1,4
37.4333,-7.756533667239182,-8.105615942597808,25.07586947282533,1,2,1,4
37.45,-7.802489459263313,-6.922092319647362,24.19146791620898,1,2,1,4
37.4667,-7.826725720387202,-5.759155519802107,23.177084401482375,1,2,1,4
37.4833,-7.828471859324651,-4.503797221696516,21.95459952837757,1,2,1,4
37.5,-7.83103475751949,-3.226315771705714,20.683128946288377,1,2,1,4
37.5167,-7.837609713698839,-2.0426907910990053,19.555114808551906,1,2,1,4
37.5333,-7.8124090050870905,-0.9508371400771125,18.605780697712476,1,2,1,4
37.55,-7.761108463769659,0.09840039334534367,17.907515359776482,1,2,1,4
37.5667,-7.692364655206688,1.1499468134915105,18.01235303919367,1,2,1,4
37.5833,-7.608378001712481,2.189915622904465,19.784683585687333,1,2,1,4
37.6,-7.498230905519307,3.081477278883483,21.90874577936873,1,2,1,4
37.6167,-7.356241686864593,3.4074098876037056,23.35532012330947,1,2,1,4
37.6333,-7.150129347620236,2.94939285255262,24.414501441665493,1,2,1,4
37.65,-6.874092062155768,2.2450489325489116,25.494931034825157,1,2,1,4
37.6667,-6.649583224152451,1.7770047782293261,26.40040219925362,1,2,1,4
37.6833,-6.443071389866219,1.3851017691341099,27.267724880934935,1,2,1,4
37.7,-6.210322548723354,1.01349715448481,28.26100462184141,1,2,1,4
37.7167,-5.967600558401614,0.728822403752929,29.34401886111553,1,2,1,4
37.7333,-5.737490544992994,0.45315760269272687,30.271095726384743,1,2,1,4
37.75,-5.608143530386883,0.20045226286987372,31.172994274802363,1,2,1,4
37.7667,-5.610556995493397,-0.0827890193615417,32.24061203047032,1,2,1,4
37.7833,-5.661098119141002,-0.47352501751174714,33.012509865951046,1,2,1,4
37.8,-5.6471227546858245,-0.8358808989398767,33.3673376226057,1,2,1,4
37.8167,-5.566255653296736,-1.0047607812568344,33.55585097690843,1,2,1,4
37.8333,-5.450849603787219,-1.1801113888902535,33.709153714907444,1,2,1,4
37.85,-5.316222735989442,-1.4184308596859125,33.90196592615493,1,2,1,4
37.8667,-5.2117045374958195,-1.737648275834374,34.1523975111574,1,2,1,4
37.8833,-5.158895283092534,-1.9720345946496423,34.45888377741787,1,2,1,4
37.9,-5.1355965028899675,-2.036343269373532,34.80866350234052,1,2,1,4
37.9167,-5.144188708622181,-1.9553891485105623,35.18379740760747,1,2,1,4
37.9333,-5.163537855437596,-1.8599824240138787,35.61908117558295,1,2,1,4
37.95,-5.140494966260434,-2.099148475761524,36.051847303768426,1,2,1,4
37.9667,-5.020959584050445,-2.634032669493365,36.577246919654215,1,2,1,4
37.9833,-4.898823548381699,-3.0461292378280973,36.95072684593643,1,2,1,4
38.0,-4.844943783956978,-3.2377046117892405,37.1604066440874,1,2,1,4
38.0167,-4.849706857881131,-3.2699156298924095,37.31819412196319,1,2,1,4
38.0333,-4.883918133287182,-3.211403315241796,37.387846699606,1,2,1,4
38.05,-4.898535639080308,-3.2987716605518074,37.379867158554134,1,2,1,4
38.0667,-4.879976730834642,-3.6196410582130056,37.379674756699245,1,2,1,4
38.0833,-4.858784173491443,-3.8498407073379894,37.39298128152845,1,2,1,4
38.1,-4.882615685691064,-3.9810056244044176,37.47898157018531,1,2,1,4
38.1167,-4.953991537589758,-4.040694480063792,37.65655214319878,1,2,1,4
38.1333,-4.99425979991662,-4.102694426669217,37.85817160924125,1,2,1,4
38.15,-4.989405626743974,-4.254079751755171,38.03647268197034,1,2,1,4
38.1667,-5.007482564742276,-4.3491037792734915,38.144173330482886,1,2,1,4
38.1833,-5.065650801412318,-4.429708292281703,38.16268793646941,1,2,1,4
38.2,-5.130472870301787,-4.52379666054162,38.12503294362327,1,2,1,4
38.2167,-5.171384167362248,-4.724580934005957,38.11253058337661,1,2,1,4
38.2333,-5.162779376729361,-5.124715533221149,38.17473559804586,1,2,1,4
38.25,-5.115091416981272,-5.7598745734229055,38.256633933510386,1,2,1,4
38.2667,-5.024073821133186,-6.357106823787774,38.335392624998235,1,2,1,4
38.2833,-4.960031003956544,-6.694857272454158,38.539408047557174,1,2,1,4
38.3,-4.962166760245736,-6.819302988919674,38.710668359805254,1,2,1,4
38.3167,-5.041544133819087,-6.798714843622861,38.78358881491553,1,2,1,4
38.3333,-5.155123885991912,-6.70714402931651,38.797022435434315,1,2,1,4
38.35,-5.26273431918554,-6.59514871684371,38.77671881231669,1,2,1,4
38.3667,-5.299726055827534,-6.7677674863371635,38.70143910590633,1,2,1,4
38.3833,-5.280788076888712,-7.01639210334892,38.653471030406905,1,2,1,4
38.4,-5.297048381410292,-7.223921792244056,38.67960160002346,1,2,1,4
38.4167,-5.323773651187366,-7.438965631481267,38.67640060511434,1,2,1,4
38.4333,-5.321829715206292,-7.6630748171536425,38.637431383538456,1,2,1,4
38.45,-5.355102328692453,-7.748844488368206,38.56984323377921,1,2,1,4
38.4667,-5.436175700949349,-7.758068074532332,38.520072593559064,1,2,1,4
38.4833,-5.5326183537571865,-7.796733134288786,38.48791943785051,1,2,1,4
38.5,-5.594514764548393,-7.8785347171522915,38.416407892094895,1,2,1,4
38.5167,-5.616658212138049,-7.968818251128596,38.31261188544545,1,2,1,4
38.5333,-5.602202655836379,-8.068428784354296,38.221875185376604,1,2,1,4
38.55,-5.622398780037088,-8.172318485114431,38.19060363824207,1,2,1,4
38.5667,-5.697865131737416,-8.211389449194684,38.13527555742576,1,2,1,4
38.5833,-5.764803884067362,-8.304314165503968,38.052222171240885,1,2,1,4
38.6,-5.808143097106353,-8.487026143232953,37.93448897085344,1,2,1,4
38.6167,-5.837080447172809,-8.745214987292087,37.86595304871571,1,2,1,4
38.6333,-5.808440593579064,-9.153251314031934,37.882105286762624,1,2,1,4
38.65,-5.6977288277412015,-9.593201027740008,38.00212400479674,1,2,1,4
38.6667,-5.599683633575296,-9.663016857091009,38.12211024721455,1,2,1,4
38.6833,-5.584583919696257,-9.544480394288314,38.167439998534604,1,2,1,4
38.7,-5.609993574501203,-9.23561078305687,38.22434749451767,1,2,1,4
38.7167,-5.642507107634543,-8.735393606870218,38.24535896700138,1,2,1,4
38.7333,-5.629884223788537,-8.150502899580147,38.24318653368093,1,2,1,4
38.75,-5.580251864374446,-7.646635972384956,38.19640326419881,1,2,1,4
38.7667,-5.530735066525978,-7.411550256056955,38.1771068963169,1,2,1,4
38.7833,-5.473092659648415,-7.458615508063133,38.191284841995696,1,2,1,4
38.8,-5.39531612972192,-7.679288288892337,38.24063542810018,1,2,1,4
38.8167,-5.342427240783934,-7.87614856111594,38.27752445342452,1,2,1,4
38.8333,-5.318971268457915,-8.100546150551907,38.25380983118475,1,2,1,4
38.85,-5.254629675448939,-8.415153094632274,38.20450997354618,1,2,1,4
38.8667,-5.2006066995473645,-8.657709198820072,38.15967138395044,1,2,1,4
38.8833,-5.219836256748664,-8.83781607905587,38.13202972204982,1,2,1,4
38.9,-5.275574758477063,-8.915971266926107,38.11211306134999,1,2,1,4
38.9167,-5.353734194734699,-8.762705243679704,38.149614017323756,1,2,1,4
38.9333,-5.429752774121511,-8.394994375359346,38.205201195553116,1,2,1,4
38.95,-5.512030523653294,-7.977550539921765,38.21802779055918,1,2,1,4
38.9667,-5.578696486890067,-7.582002796959159,38.20715287974173,1,2,1,4
38.9833,-5.589995250034491,-7.308951092539587,38.22295279337783,1,2,1,4
39.0,-5.5515523980559465,-7.170767096994496,38.298674855346064,1,2,1,4
39.0167,-5.496795893153404,-7.233327071156253,38.362127961715856,1,2,1,4
39.0333,-5.487008098989008,-7.287948933856967,38.396193810142705,1,2,1,4
39.05,-5.543316841800248,-7.182720970017726,38.39881071633616,1,2,1,4
39.0667,-5.62947045570499,-6.992621867964715,38.313597408126554,1,2,1,4
39.0833,-5.756447542849429,-6.622639983763804,38.02717706869538,1,2,1,4
39.1,-5.913978912674025,-6.071453011904055,37.59034265169646,1,2,1,4
39.1167,-6.069956646238751,-5.435172513664497,37.235009372692616,1,2,1,4
39.1333,-6.230753524793045,-4.6942757732277585,37.13022394870106,1,2,1,4
39.15,-6.3073157254596595,-4.312312768654522,37.0820988997595,1,2,1,4
39.1667,-6.236865876071789,-4.249397813498547,37.06679949525741,1,2,1,4
39.1833,-6.1758384608065455,-3.976926773226296,37.08464435107109,1,2,1,4
39.2,-6.208681538549939,-3.5094491871083733,37.08287333343594,1,2,1,4
39.2167,-6.319596457308052,-2.9124493942280765,36.96495848413841,1,2,1,4
39.2333,-6.45329958800653,-2.2352951896721436,36.67021092780789,1,2,1,4
39.25,-6.612846389890393,-1.4630146797275643,36.16894977942627,1,2,1,4
39.2667,-6.788834574596336,-0.7454457084863861,35.49771356871722,1,2,1,4
39.2833,-6.956577009463473,-0.12520882080551132,34.72953128534226,1,2,1,4
39.3,-7.0671670361041095,0.40439594677292234,33.92671322599776,1,2,1,4
39.3167,-7.118069887470767,0.8956023584856894,33.133142093842224,1,2,1,4
39.3333,-7.115836781723203,1.3594762460882919,32.298959907066404,1,2,1,4
39.35,-7.096231943947231,1.8144628227829003,31.425098482325865,1,2,1,4
39.3667,-7.07432828251433,2.22890788628024,30.503666191855473,1,2,1,4
39.3833,-7.058916555434706,2.5975356842256474,29.503368039151866,1,2,1,4
39.4,-7.07079573608911,2.9861615248518945,28.419011230772412,1,2,1,4
39.4167,-7.079612087025708,3.30183725147225,27.359549367689795,1,2,1,4
39.4333,-7.05044911506846,3.4315410330120812,26.35816287774594,1,2,1,4
39.45,-7.010004784704847,3.476301707812894,25.54760683934734,1,2,1,4
39.4667,-6.96469720163239,3.36754034469368,24.86904228363676,1,2,1,4
39.4833,-6.930377294158603,3.1660019841236817,24.263661977371214,1,2,1,4
39.5,-6.915939657380079,2.882962856527456,23.661160264655962,1,2,1,4
39.5167,-6.910636703107343,2.5138620429372622,23.083938165918653,1,2,1,4
39.5333,-6.914519819548531,2.0494404918168243,22.59753395127518,1,2,1,4
39.55,-6.909792524948159,1.5061924563588605,22.226483285355982,1,2,1,4
39.5667,-6.893776235755212,0.8382962933253566,21.989079138559276,1,2,1,4
39.5833,-6.877367474897341,0.1583146434913374,21.957701046600903,1,2,1,4
39.6,-6.859684078400164,-0.5275334874844759,22.348259553939215,1,2,1,4
39.6167,-6.843244449413277,-1.3011329080034102,22.885149105581633,1,2,1,4
39.6333,-6.854752234859063,-2.0599694071195813,23.58146835758467,1,2,1,4
39.65,-6.886700519773626,-2.789178754756307,24.537101348727816,1,2,1,4
39.6667,-6.921831959295218,-3.52712090439519,25.684190345177313,1,2,1,4
39.6833,-6.950903336445407,-4.335557959185849,26.908292325304018,1,2,1,4
39.7,-6.975711452669742,-5.186306009841388,28.169128020516837,1,2,1,4
39.7167,-6.988889566499552,-6.050173920885982,29.377333891869313,1,2,1,4
39.7333,-6.984387442728547,-6.878502539860278,30.446258839622487,1,2,1,4
39.75,-6.9763508988542355,-7.551367634885054,31.317887786250054,1,2,1,4
39.7667,-6.970663147895891,-8.066024219725705,31.82314094815615,1,2,1,4
39.7833,-6.970676276288202,-8.467355274211627,31.89029270220226,1,2,1,4
39.8,-6.964719455932681,-8.801498680340785,31.638719182994294,1,2,1,4
39.8167,-6.946222866252498,-9.145289629995943,31.31849301051176,1,2,1,4
39.8333,-6.923264800193806,-9.505207955025412,31.0248125919868,1,2,1,4
39.85,-6.908841131180765,-9.757335726895207,30.756629194183006,1,2,1,4
39.8667,-6.900185836157107,-9.916022759183363,30.39746505461588,1,2,1,4
39.8833,-6.8499626872171575,-10.141703956363756,29.896287345927846,1,2,1,4
39.9,-6.795364180408512,-10.339881567089407,29.221234848779318,1,2,1,4
39.9167,-6.774456697063641,-10.46682650053765,28.394429563502996,1,2,1,4
39.9333,-6.737832210061384,-10.616459827060993,27.420892216982253,1,2,1,4
39.95,-6.6992470818226195,-10.776311385609745,26.24749686422524,1,2,1,4
39.9667,-6.6432826409951815,-10.966725214258815,24.813618685791567,1,2,1,4
39.9833,-6.554225773996762,-11.357210471191479,23.174566833864446,1,2,1,4
40.0,-6.452094528325659,-11.872195925056474,21.883386458271588,1,2,1,4
40.0167,-6.365840763659406,-12.30020270519168,21.238177838244184,1,2,1,4
40.0333,-6.2779108891341195,-12.679899034665937,21.19731516446322,1,2,1,4
40.05,-6.174926540907137,-13.008102127388213,21.30820519361157,1,2,1,4
40.0667,-6.064879604085775,-13.255267185946025,21.27401215178213,1,2,1,4
40.0833,-5.942357114585377,-13.39324815769038,21.110224404287663,1,2,1,4
40.1,-5.817692657707056,-13.466402567608185,21.026840915501737,1,2,1,4
40.1167,-5.720014283366083,-13.50787831576423,21.131479738228478,1,2,1,4
40.1333,-5.6562960775884505,-13.480437013104932,21.31995418366472,1,2,1,4
40.15,-5.59977090589976,-13.479660674946274,21.521629159870884,1,2,1,4
40.1667,-5.5351535982169935,-13.618287775707131,21.766988742436354,1,2,1,4
40.1833,-5.5015848244458425,-13.747169451108931,22.10960017106325,1,2,1,4
40.2,-5.513146096285425,-13.828154036432949,22.52549676054744,1,2,1,4
40.2167,-5.544798941183984,-13.829675730680236,23.06526180552993,1,2,1,4
40.2333,-5.5930187891959235,-13.727309847439926,23.6520078984708,1,2,1,4
40.25,-5.6417861946623304,-13.583008898964977,24.232203828529805,1,2,1,4
40.2667,-5.6445750428599695,-13.44808880288437,24.799382107820236,1,2,1,4
40.2833,-5.593244307306321,-13.464437651777871,25.44928092225868,1,2,1,4
40.3,-5.517477328282894,-13.544691791976277,26.184743413269757,1,2,1,4
40.3167,-5.409440219834522,-13.614987092798799,26.990694918149188,1,2,1,4
40.3333,-5.2426955390778005,-13.724193309736876,27.810886647390788,1,2,1,4
40.35,-5.051101966259097,-13.912185487198201,28.62042077046408,1,2,1,4
40.3667,-4.854637759312737,-14.097248258452595,29.416690020151293,1,2,1,4
40.3833,-4.633893557728896,-14.272102736451757,30.292846205049614,1,2,1,4
40.4,-4.387329532443658,-14.39209877306945,31.216605878197953,1,2,1,4
40.4167,-4.088972236343949,-14.526592367462314,32.15363489764633,1,2,1,4
40.4333,-3.7599331475273345,-14.755965502760432,33.10563062281565,1,2,1,4
40.45,-3.458642049164439,-15.009892523621033,34.0460448346208,1,2,1,4
40.4667,-3.1575598043802415,-15.347068153430712,34.929341021992656,1,2,1,4
40.4833,-2.8634082557408647,-15.711430055528126,35.84750310903172,1,2,1,4
40.5,-2.565144645443013,-16.093314296184218,36.80811590526895,1,2,1,4
40.5167,-2.236876603282184,-16.553823689885206,37.726943934444506,1,2,1,4
40.5333,-1.9345631645475123,-16.963147849394318,38.582782014904694,1,2,1,4
40.55,-1.6615177195037063,-17.22671117553935,39.457083832781706,1,2,1,4
40.5667,-1.4047968774100354,-17.379514024131055,40.2485977004788,1,2,1,4
40.5833,-1.186199795424244,-17.416929165814622,41.052964803831856,1,2,1,4
40.6,-0.9676748913662152,-17.391167526274273,41.782977658348045,1,2,1,4
40.6167,-0.763271965994619,-17.228523033259364,42.42551629315537,1,2,1,4
40.6333,-0.6030287823901972,-16.919454731514634,42.93396476461592,1,2,1,4
40.65,-0.48601756991868683,-16.555886466515062,43.47543531688018,1,2,1,4
40.6667,-0.4221096771144346,-16.2667242895497,44.05382732373039,1,2,1,4
40.6833,-0.37624998168942625,-16.107489781732454,44.41725758191805,1,2,1,4
40.7,-0.3011268381402772,-16.036721200901184,44.86097503515467,1,2,1,4
40.7167,-0.15993290739376675,-16.039327038099486,45.369889576686546,1,2,1,4
40.7333,-0.015963052626659646,-16.136290476263582,45.525472007549524,1,2,1,4
40.75,0.08051909123662426,-16.301574037211964,45.74612529092502,1,2,1,4
40.7667,0.09531379684142394,-16.544135009530805,46.0048401907095,1,2,1,4
40.7833,0.024113996178130037,-16.58884873697764,46.149381714129476,1,2,1,4
40.8,-0.09883937708463009,-16.47871510740299,46.34598540088459,1,2,1,4
40.8167,-0.28104088725996235,-16.258753503434434,46.43508340011326,1,2,1,4
40.8333,-0.46881019160701953,-16.061490615378744,46.44017347730852,1,2,1,4
40.85,-0.6068156558413023,-16.020094494669905,46.56579787661377,1,2,1,4
40.8667,-0.6745569479362246,-16.036167904551576,46.733549336744574,1,2,1,4
40.8833,-0.6528091767576427,-15.988083526483763,46.97002597984644,1,2,1,4
40.9,-0.5006739993863789,-15.835156322344488,47.23784416606631,1,2,1,4
40.9167,-0.3340576704810587,-15.578746353226506,47.50653828829678,1,2,1,4
40.9333,-0.25100920580916863,-15.308135662954243,47.73308297435824,1,2,1,4
40.95,-0.30179942701468576,-15.06764409136943,47.9708328655002,1,2,1,4
40.9667,-0.4588456142184896,-14.799556285938706,48.13829739434175,1,2,1,4
40.9833,-0.6450980343368258,-14.506090094152,48.24024456420571,1,2,1,4
41.0,-0.8452695131444159,-14.226995256563669,48.27743949713519,1,2,1,4
41.0167,-0.975460186874102,-14.102822907248537,48.33877134347742,1,2,1,4
41.0333,-1.0467058816148835,-14.052953228448587,48.36838793872741,1,2,1,4
41.05,-1.0875736596938737,-13.898856380686993,48.4543140590975,1,2,1,4
41.0667,-1.0331164475357184,-13.683681106617968,48.622941547496964,1,2,1,4
41.0833,-0.9600349674204836,-13.27097366699698,48.77526841992113,1,2,1,4
41.1,-0.9157417427789767,-12.756796894525678,48.93320268548601,1,2,1,4
41.1167,-0.8777595385670907,-12.318922076205553,49.09713922841178,1,2,1,4
41.1333,-0.8918936462147826,-11.970270628382536,49.30549153225712,1,2,1,4
41.15,-0.9461803964125295,-11.7010132412546,49.51758956700982,1,2,1,4
41.1667,-1.0338933774088161,-11.372447160250744,49.69671618197498,1,2,1,4
41.1833,-1.1364347006858395,-10.922119407469552,49.81643382563317,1,2,1,4
41.2,-1.2032136237225757,-10.351445088042993,49.82145949324493,1,2,1,4
41.2167,-1.1775119140247057,-9.858402442543081,49.83343967488412,1,2,1,4
41.2333,-1.0527227954867726,-9.67883440467412,49.97630531866139,1,2,1,4
41.25,-0.8759023624069187,-9.780278872332843,50.20918384866587,1,2,1,4
41.2667,-0.7293618431178572,-10.01460417008434,50.403509481121006,1,2,1,4
41.2833,-0.647594057081136,-10.154770333560919,50.58736960407043,1,2,1,4
41.3,-0.6656007056050157,-10.08823078557765,50.72286829970747,1,2,1,4
41.3167,-0.7388368340326963,-9.788299068508621,50.77159044693002,1,2,1,4
41.3333,-0.8012978270882911,-9.414852116840734,50.80791737227787,1,2,1,4
41.35,-0.8195976248379111,-9.161808513782688,50.79687735174235,1,2,1,4
41.3667,-0.7929209393512622,-9.087255481570708,50.84849270423041,1,2,1,4
41.3833,-0.7506081170404855,-9.212659524067135,50.93349823512119,1,2,1,4
41.4,-0.6974838425980749,-9.408744441176111,51.06142894823614,1,2,1,4
41.4167,-0.620013887921516,-9.552081439951763,51.2774624579709,1,2,1,4
41.4333,-0.5628933411341563,-9.6129022942836,51.44551890428659,1,2,1,4
41.45,-0.5399248167713324,-9.51757650391724,51.53159195466759,1,2,1,4
41.4667,-0.5129317649443408,-9.242895702494025,51.55988966515622,1,2,1,4
41.4833,-0.5081662133162581,-8.775867782992236,51.555381905217445,1,2,1,4
41.5,-0.4701480854447766,-8.305773905775936,51.58463523334186,1,2,1,4
41.5167,-0.36114075150257463,-7.98876861528808,51.65509902436713,1,2,1,4
41.5333,-0.21088022818219088,-7.92218459567971,51.677328365396164,1,2,1,4
41.55,-0.045544018374272355,-8.049685114595604,51.75518675247247,1,2,1,4
41.5667,0.08693529923465348,-8.300789203949023,51.80103159700951,1,2,1,4
41.5833,0.18413542202941358,-8.55138259489354,51.73696489519753,1,2,1,4
41.6,0.2205327870198346,-8.642523773728584,51.60963683326642,1,2,1,4
41.6167,0.21682705472321118,-8.47911476343586,51.532319153886476,1,2,1,4
41.6333,0.20257979480706467,-8.153355533285833,51.444883059572646,1,2,1,4
41.65,0.182861369367032,-7.758237052483196,51.354129955608244,1,2,1,4
41.6667,0.17311859807080054,-7.378296153654873,51.260504264287874,1,2,1,4
41.6833,0.18815777813091472,-7.166510976884325,51.14669507612675,1,2,1,4
41.7,0.19647648704707876,-7.163174841469072,50.96939898604967,1,2,1,4
41.7167,0.18228120279206905,-7.357789656240982,50.76669323339382,1,2,1,4
41.7333,0.14087990149698726,-7.551632239487674,50.50179245620254,1,2,1,4
41.75,0.06395248666956377,-7.589563626895654,50.17808074296789,1,2,1,4
41.7667,-0.013676075199498428,-7.416131081014669,49.82910498171847,1,2,1,4
41.7833,-0.08201553351960911,-7.009245141370002,49.56643716418529,1,2,1,4
41.8,-0.16311289546339935,-6.510037903026955,49.17863845810402,1,2,1,4
41.8167,-0.26735950815324827,-6.047091317347281,48.78683612127301,1,2,1,4
41.8333,-0.3732897732430729,-5.7053889913598255,48.35576988607082,1,2,1,4
41.85,-0.4720505095121723,-5.607950440533642,47.70106084388587,1,2,1,4
41.8667,-0.5581877944781581,-5.732074808015227,46.75942472619221,1,2,1,4
41.8833,-0.6279525013775924,-5.9889401814758685,45.73816064401362,1,2,1,4
